housing_median_age,median_house_value,ocean_proximity_<1H OCEAN,ocean_proximity_INLAND,ocean_proximity_NEAR BAY,ocean_proximity_NEAR OCEAN,location_cluster,normalized_rooms_per_household,normalized_population_per_household,adjusted_median_income,capped_value_flag,bedroom_to_room_ratio_scaled
14.0,344500.0,True,False,False,False,0,2.128566209950062,1.4367188160367625,2.7386127875258306,0,0.13411120973482873
28.0,258000.0,True,False,False,False,1,1.8616455966922214,1.3611827599617774,2.23606797749979,0,0.1618033306467421
7.0,278200.0,False,False,True,False,0,1.9352003280181334,1.4771935519485304,2.4707691110259575,0,0.15763285729384832
26.0,237600.0,True,False,False,False,1,1.937102341294407,1.4521573395979144,2.427220632740254,0,0.15449964033115512
3.0,147300.0,False,True,False,False,1,2.118260394240528,1.460635799074471,2.059830090080247,0,0.1654090768896768
7.0,111900.0,False,True,False,False,4,1.8560229250358764,1.168020670933767,1.7929584490444836,0,0.19809220309998993
38.0,146500.0,True,False,False,False,1,1.8736258064287368,1.6750351949199136,1.8791753510516256,0,0.172950189100575
31.0,450000.0,True,False,False,False,1,1.6553476137381782,0.9637377124971194,1.9175244457372635,0,0.22801281821512148
31.0,85000.0,False,True,False,False,2,1.9010933452611882,1.2246016503416584,1.5946159412222116,0,0.19112677391734942
10.0,137200.0,False,True,False,False,1,1.781168490578468,1.3722120401296947,1.962396494085739,0,0.19048636523621287
7.0,169300.0,False,True,False,False,1,1.7567858449386062,1.188601024278082,1.1583177456984763,0,0.22302568933045613
29.0,87600.0,False,True,False,False,1,1.7292656399084418,1.3265688004873286,1.523318745371434,0,0.2037296388098337
15.0,162500.0,False,True,False,False,2,2.432384432603609,1.3862943611198906,2.2520657184016635,0,0.15112563690647096
23.0,243200.0,True,False,False,False,0,1.914547878223508,1.546188882126401,2.3657556932193993,0,0.1637451712210192
30.0,240600.0,True,False,False,False,1,1.3281043280622327,1.440661366778257,1.4142135623730951,0,0.33579495925025094
9.0,99200.0,False,True,False,False,4,1.917595542300371,1.405907105711225,2.0054176622339797,0,0.15894871794979126
19.0,334600.0,False,False,False,True,1,1.739319436303514,1.0788766608024598,2.188401242916847,0,0.2517108918312762
34.0,216700.0,True,False,False,False,1,1.9805957070432034,1.4860509688813501,1.9557607215607946,0,0.16352281965612145
33.0,146600.0,True,False,False,False,1,1.5402648769974678,1.6194756378676116,1.4949247472699085,0,0.2422916952071941
17.0,63100.0,False,True,False,False,1,1.7249789880240443,1.6703360946406969,1.5352849898308782,0,0.20790193534559262
30.0,126900.0,False,True,False,False,1,1.9317214887765048,1.3862943611198906,1.9780798770524914,0,0.1591040143977058
30.0,234600.0,False,False,False,True,0,1.7872366211743282,1.3195874256884959,1.8152685751700766,0,0.19613974001495882
13.0,500000.0,False,False,False,True,3,2.15806427228282,1.3848369889892211,2.5700972744236745,1,0.13837125972329306
16.0,149000.0,False,True,False,False,2,1.6036857395148407,1.075912701152003,1.58741928928686,0,0.2454363804967151
26.0,255600.0,False,False,True,False,0,1.9060206535026751,1.2764474660598666,2.236716343213864,0,0.1586564295238782
12.0,299600.0,False,False,False,True,1,2.0912431364799273,1.3176505907012428,2.321745033374681,0,0.14862362272511243
36.0,170000.0,False,False,False,True,1,1.8937615820797444,1.2556741787028265,1.9578815081613086,0,0.1639899544478657
22.0,113600.0,False,True,False,False,1,1.7744454371606404,1.671273448247839,1.7677669529663689,0,0.19535252078559384
9.0,141700.0,True,False,False,False,1,1.1125316086586485,1.1753137286151045,1.4207392441964852,0,0.42163567323119266
26.0,350000.0,True,False,False,False,1,1.5440598781648107,1.7803307734044322,0.9186947262284682,0,0.32494767932435975
35.0,313700.0,True,False,False,False,1,1.9500893982308827,1.2119215849241094,2.3063824487712354,0,0.16130263094928698
36.0,238200.0,True,False,False,False,1,1.7088953247248715,1.4193145721480245,2.018340902820928,0,0.23082089064077152
46.0,90600.0,False,False,False,True,2,1.8905364384584722,1.172236031287575,1.4537881551312763,0,0.17919372479292167
22.0,243100.0,False,False,False,True,3,1.8281707729418213,1.3335845447003623,1.716944961261135,0,0.19696106536856609
25.0,267400.0,True,False,False,False,1,1.7102338862758752,1.2712444501305562,1.7902234497402831,0,0.22279199567690997
25.0,220200.0,True,False,False,False,3,1.9419340006756738,1.432656536015761,2.451468947386444,0,0.13739986940244295
26.0,322300.0,False,False,True,False,0,1.8611600048054464,1.5557274063305495,2.401187206362719,0,0.17398169645472922
22.0,150000.0,False,True,False,False,4,1.8722798458860739,1.5466370111950698,1.5619859154294573,0,0.1783633949963255
38.0,120000.0,True,False,False,False,1,1.6945957207744073,1.5295010192678316,1.4955935276671934,0,0.2378914079487654
45.0,210900.0,False,True,False,False,1,1.6318156227473937,1.1910455698244764,1.6735292050036055,0,0.23482230035992227
18.0,146900.0,True,False,False,False,1,1.66951443886822,1.455743749391762,1.7014699527173556,0,0.22454117558084774
35.0,89800.0,True,False,False,False,1,1.8158860918421917,1.605032618966184,1.0185774393731681,0,0.20866197340836312
28.0,54900.0,False,True,False,False,1,1.8259631195168675,1.3569197524399863,1.8530515373297096,0,0.19741975718833815
39.0,241400.0,True,False,False,False,3,1.5938083838185457,1.558988618659318,1.5388632167934875,0,0.23088447405864776
44.0,233300.0,False,False,False,True,0,1.109558449565607,1.4391195005015016,1.8119878586789704,0,0.37324228099635076
37.0,156600.0,False,False,True,False,0,1.7551641483221319,1.6343726683399051,1.699058562851793,0,0.21642073692877722
30.0,157800.0,False,False,True,False,0,1.665879223339052,1.2501995218211694,1.8540496217739157,0,0.20271917688862362
38.0,265600.0,False,False,False,True,0,1.7076441845407597,1.339564778763426,1.9668248523953524,0,0.20817210956804322
17.0,115000.0,False,False,True,False,0,1.399918928889142,1.0543471454875721,1.0377861051295685,0,0.28731543633401674
36.0,123800.0,True,False,False,False,1,1.7599513620318294,1.8713500531260392,1.4780054127099804,0,0.2076393647782445
14.0,199200.0,True,False,False,False,0,2.011984375639313,1.370112221123217,2.1248999976469483,0,0.14792540209984026
52.0,300000.0,False,False,True,False,0,1.7914233912548028,1.5392923030673407,1.7542519773396295,0,0.18875503294438317
10.0,194100.0,True,False,False,False,1,1.8672756305145715,1.3250332915483922,2.0374984662570914,0,0.1760414198119303
52.0,166700.0,False,False,True,False,0,1.2909841813155658,1.157452788691043,1.3266499161421599,0,0.27029032973991174
39.0,68300.0,False,True,False,False,2,1.7868846534587215,1.1569979675795035,1.5823400393088711,0,0.1982908405299376
44.0,299000.0,True,False,False,False,1,1.8440707637960658,1.3506671834767394,2.1661717383439383,0,0.1749878413684844
39.0,396400.0,False,False,False,True,1,2.0216270757359145,1.204315798669892,2.5692995154321734,0,0.144566122044031
26.0,253600.0,True,False,False,False,1,1.547562508716013,1.2370558392900102,2.0133554082675023,0,0.22755640476110944
16.0,90300.0,False,True,False,False,2,2.1246736866776437,1.2606246442067681,1.529477034806342,0,0.1768091399287593
22.0,500000.0,True,False,False,False,0,2.224518382464974,1.3556746850666186,3.3535503574570042,1,0.11820223499180328
21.0,268800.0,True,False,False,False,1,1.5151272329628591,1.069797341153426,1.8797606230581596,0,0.25910870000772485
17.0,199100.0,True,False,False,False,0,1.8696467925068543,1.5178358617358718,2.368459414893994,0,0.18378924853322218
43.0,118800.0,True,False,False,False,1,1.8010273761588365,1.5537243957324351,1.7660407696313243,0,0.1800168772764876
25.0,212200.0,True,False,False,False,0,1.705552274026839,1.126728537244418,2.091650066335189,0,0.19296110998749225
52.0,350000.0,False,False,True,False,0,1.2596276425202744,1.6537255926352166,0.9741663102366043,0,0.32357499551238755
40.0,262000.0,False,True,False,False,1,1.9012656822655878,1.320766230797153,2.059295996208413,0,0.16665315449982906
10.0,193100.0,True,False,False,False,0,1.8042998809852726,1.2342730632990537,2.272509625942209,0,0.19343637091021795
4.0,162100.0,False,True,False,False,0,1.9194122506739804,1.3362419327401729,2.0608493394714715,0,0.16725048930356834
31.0,184800.0,True,False,False,False,0,1.7153001842489664,1.4722072680108351,1.7950487458562232,0,0.2086710372106139
18.0,163200.0,False,True,False,False,0,2.022149429063032,1.2370558392900102,2.072896524190245,0,0.14739121075049935
18.0,250000.0,True,False,False,False,1,1.2050804045303818,1.4835878756477385,1.3590437814875576,0,0.3807074073930982
41.0,100000.0,False,True,False,False,4,1.9008800303344462,1.3948195619432502,1.7721738063745327,0,0.16492277680916942
4.0,237400.0,False,False,False,True,1,2.14101448030513,1.3249764546823617,2.782984010015149,0,0.14521103952735065
31.0,65000.0,False,True,False,False,4,1.8662797615129636,1.6982183165358422,1.7387926845946875,0,0.1854162279935343
16.0,97300.0,False,True,False,False,0,1.729203972125484,1.6198411271949864,1.7826665420094696,0,0.18833414664834858
9.0,162800.0,False,True,False,False,1,1.9957621788796633,1.50718058002679,2.0572068442429408,0,0.1498728510563458
17.0,234300.0,False,False,False,True,3,1.8345821673653655,1.451128846574782,2.1213203435596424,0,0.17591555023571356
45.0,157500.0,True,False,False,False,1,1.770534919951651,1.717582752015357,2.010994778710278,0,0.20246925709806599
16.0,139200.0,True,False,False,False,1,1.7612048009060826,1.1561821404895876,2.063152926954277,0,0.19804739909941876
11.0,181300.0,True,False,False,False,1,1.360826594373979,1.3569197524399863,1.492112596287559,0,0.30972455467909943
5.0,450000.0,True,False,False,False,1,1.6791712504487755,1.4000876832522264,1.5566952174398172,0,0.18550120971133435
52.0,112500.0,False,False,True,False,0,1.5908758945740409,1.1935740971050373,1.2332072007574395,0,0.2509875774853831
27.0,187900.0,True,False,False,False,1,1.6601449544232099,1.4129505587753033,1.9655279189062669,0,0.20632185924370205
28.0,173100.0,True,False,False,False,1,1.8826521929256572,1.5157264539934725,2.115963137675134,0,0.17171282821758566
36.0,57300.0,False,True,False,False,3,1.573385943994026,1.5185441951940275,1.2666885963013956,0,0.24787799878232494
24.0,113900.0,False,True,False,False,3,1.9353503888403112,1.2163953243244932,1.8708286933869707,0,0.18932756113590682
23.0,96400.0,False,True,False,False,2,1.9982038527846324,1.2090554073894018,1.7677669529663689,0,0.17798315519535648
33.0,126500.0,False,False,False,True,1,1.7740867042960173,1.3025536329983836,1.8729121709252678,0,0.1876752980710562
22.0,82100.0,False,True,False,False,0,1.8563362393281277,1.5715186775718066,1.640091460864302,0,0.19033559596055175
20.0,110400.0,False,True,False,False,0,1.8398935084477626,1.466082745292565,1.6299386491521697,0,0.17820364328904467
23.0,362600.0,True,False,False,False,1,1.8785950220414076,1.2123762151223154,2.0290145391297716,0,0.17374437372765952
26.0,187500.0,False,False,False,True,1,1.1422873521707713,0.905518634892244,1.1546861045323096,0,0.44779224548302127
21.0,302100.0,True,False,False,False,0,1.860941882389227,1.2195981222290169,2.2694933355266764,0,0.1733184106537219
26.0,144900.0,False,False,False,True,1,1.9876533780948893,1.454480455636902,2.088085247301939,0,0.1469914018870188
39.0,259100.0,True,False,False,False,3,1.5494460018061251,1.0708030099696817,1.469693845669907,0,0.24274539555580468
23.0,247600.0,True,False,False,False,3,2.0581117748735016,1.4049504184452484,2.3011953415562094,0,0.1428980347366673
42.0,82400.0,False,False,True,False,0,1.8282644666029093,1.5057853391214302,1.5668439615992398,0,0.19435813672562738
42.0,426500.0,False,True,False,False,1,1.9331976237571022,1.3507005034820738,2.2695594286116414,0,0.15744762054034833
52.0,114100.0,False,True,False,False,0,1.758623907631956,1.079165153732588,1.4825316185498372,0,0.2132894230489655
8.0,214000.0,True,False,False,False,0,1.9546378738959582,1.3471886940810536,2.19620126582242,0,0.14698446628550674
26.0,171100.0,False,False,True,False,0,1.968126955744534,1.3898163773392687,2.1666564102321346,0,0.14936800085557544
18.0,87500.0,False,True,False,False,4,1.8584508437267273,1.2345354547361027,1.437810835958611,0,0.18638265533914
27.0,96900.0,True,False,False,False,1,1.6887915193568122,1.616378941788335,1.484284339336638,0,0.22336900504078755
17.0,101200.0,False,True,False,False,2,1.9040291771749587,1.3548087445463242,1.7211914478058505,0,0.17145942640684028
13.0,276100.0,False,True,False,False,2,2.0192226816867813,1.4968362355197147,2.488835068862539,0,0.13029554661500037
30.0,175000.0,True,False,False,False,0,1.957744606702316,1.4293361123784585,2.041959842896035,0,0.15610571466306167
21.0,333400.0,True,False,False,False,0,2.0832992228294778,1.3849777052351437,2.578332794656268,0,0.13461857161929336
10.0,151800.0,True,False,False,False,1,1.46479179911739,1.6035813803213876,1.2258058573852548,0,0.28038729094636866
17.0,145700.0,False,True,False,False,4,1.9609229414444984,1.3699856230779666,2.080408613710297,0,0.1558008452182162
15.0,244600.0,True,False,False,False,0,1.9574265911168724,1.3256094092983093,2.3110387274989574,0,0.15387853395539222
42.0,153100.0,True,False,False,False,1,1.4398351280479207,1.420695787837223,1.4832396974191326,0,0.22190054307461274
52.0,420300.0,False,False,False,True,0,2.0243817644968085,1.2595426554807467,2.4941932563456266,0,0.13723828172976177
30.0,130800.0,True,False,False,False,1,1.5690028399538822,1.7855482691354143,1.738533865071371,0,0.2558282934877056
16.0,120400.0,False,True,False,False,1,1.7582026856992121,1.5071836783953438,1.9938655922604211,0,0.17703201216686393
28.0,166300.0,True,False,False,False,1,1.664162812123347,1.4505887118252878,1.8596505047992216,0,0.22265681487237832
49.0,259700.0,False,False,False,True,0,1.9092905205061366,1.286210902562908,2.1427319011019557,0,0.16691752549869607
14.0,308900.0,True,False,False,False,1,2.281468169553123,1.5809770147374191,2.8479817415145066,0,0.11411663576750594
47.0,123000.0,False,True,False,False,2,1.8298628395093168,1.0161155920330065,1.6012182861808693,0,0.2084226722664691
11.0,201800.0,False,True,False,False,2,1.8033953131978673,1.3071093768761195,1.7711860433054458,0,0.18256567845652588
27.0,366100.0,True,False,False,False,1,1.8450561754993777,1.1777790656092972,1.9685019685029528,0,0.18043798151769422
19.0,231900.0,True,False,False,False,0,1.884034745337226,1.492154751819368,2.2160099277755956,0,0.16989903679539747
4.0,282500.0,False,True,False,False,0,1.9960379589847732,1.2680479431859062,2.610210719463086,0,0.14585187701256322
41.0,90400.0,True,False,False,False,1,1.5539162819370287,1.532730003814195,1.1414902540100813,0,0.23796529132261957
17.0,104200.0,False,True,False,False,4,1.9606606679230298,1.272492750762692,1.5811388300841898,0,0.19406488166043326
43.0,265500.0,True,False,False,False,1,1.60710418908788,1.3281070347496182,1.875419952970534,0,0.2302485838241404
17.0,54100.0,False,True,False,False,4,1.8502397603259193,1.5882056923283263,1.6178998732925347,0,0.17366349405084003
52.0,400000.0,False,False,True,False,0,1.8771097888789958,1.2039728043259361,2.1083168642308014,0,0.18892847086969575
38.0,500000.0,False,False,False,True,0,2.0561459790763137,1.2634468308036806,2.7144244325455076,1,0.13594161312126124
48.0,101400.0,True,False,False,False,1,1.8183466790330245,1.422579520859655,1.2868177804180356,0,0.17708789998784513
30.0,257100.0,False,False,True,False,0,1.7435904571329637,1.0445450673978338,2.03100960115899,0,0.2046911121965644
22.0,83300.0,False,True,False,False,2,1.9459101490553132,1.4460901391259247,1.8540496217739157,0,0.1877839191857947
26.0,82800.0,False,True,False,False,0,1.9191825001494984,1.2593347336586025,1.8468080571624113,0,0.18099792986344632
13.0,177100.0,True,False,False,False,3,1.455077402044251,1.020927145937228,1.773302004735798,0,0.2749061966172294
38.0,271400.0,True,False,False,False,1,1.6934768395387994,1.5414230361351258,1.5968719422671311,0,0.19560739350560444
33.0,230600.0,False,True,False,False,1,2.1021059500657624,1.3240520522426698,2.5161081057856,0,0.13224865886148698
40.0,361900.0,False,False,False,True,0,1.7121268381314594,1.1372322678631632,1.8794148025382795,0,0.20727486687007188
42.0,279900.0,True,False,False,False,0,1.9966469354264547,1.2251047280293637,2.312314857453457,0,0.15780987269620217
16.0,291200.0,True,False,False,False,0,2.1702739567747527,1.479076094570857,2.611398092976251,0,0.12461233049171858
38.0,67900.0,False,True,False,False,3,1.8240948498709915,1.2878542883066382,1.6153637361288014,0,0.18446469674909835
52.0,380300.0,True,False,False,False,1,1.865757714054076,1.23147141235975,2.0354115063052975,0,0.18196987752182292
26.0,244000.0,False,False,False,True,0,1.5695901021116887,1.2883784501636888,1.6319007322750976,0,0.25192905645022423
52.0,359600.0,False,False,True,False,0,1.559988344369934,1.171182981502945,1.6103726276859032,0,0.24382375655174848
35.0,198400.0,True,False,False,False,1,1.28181529108987,1.5084768759357587,1.4188727920430357,0,0.35438574034459797
13.0,163000.0,False,True,False,False,1,1.8542952239720942,1.3652409519220583,1.8961540021844219,0,0.17677264287778807
35.0,86900.0,False,True,False,False,2,1.468532459356863,1.153488898893944,1.3788763541376725,0,0.2627182199233646
34.0,156600.0,True,False,False,False,1,1.8494087838808353,1.5525468425337203,2.0436976292984244,0,0.1705839153666908
45.0,345000.0,False,False,False,True,0,1.8729705378243109,1.1895840668738364,2.224859546128699,0,0.17010596902583067
15.0,91700.0,False,True,False,False,2,1.8554904688359053,1.3496533435192104,1.596182946908029,0,0.19455828324239158
29.0,125000.0,False,False,False,True,1,1.878523479247525,1.4406138937437134,2.0125854019146616,0,0.1708483636550748
34.0,264700.0,True,False,False,False,0,1.9493884134316382,1.2160941648582808,2.3477861912874434,0,0.15876696038507274
38.0,305000.0,False,False,False,True,0,1.9826739897448415,1.2733539499392952,2.3385465571589545,0,0.17584065270987148
16.0,255100.0,True,False,False,False,1,2.0586074547769937,1.3342773467803606,2.5042963083469174,0,0.13610475039171208
16.0,147000.0,False,True,False,False,2,1.9922660553930462,1.3325279369642307,2.1947665023869853,0,0.1500700408505418
36.0,500000.0,True,False,False,False,1,2.0549812441096753,1.444072161786702,2.854540243191537,1,0.14985027052572647
15.0,151000.0,False,True,False,False,1,1.8799521812635158,1.4672179598086725,1.9833305322109072,0,0.12062798778861472
36.0,92100.0,True,False,False,False,1,1.5423354006783179,1.7390709880079795,1.5275143207184672,0,0.330663895025466
34.0,68900.0,False,True,False,False,4,1.6881822799456563,1.421219485152151,1.455403724057349,0,0.2114912264425032
41.0,102000.0,False,False,True,False,0,1.7113908694219293,1.3870272303355433,1.4339456056629205,0,0.23764678955224228
17.0,84200.0,False,True,False,False,4,1.965680150456317,1.4210413678323843,2.0048940121612415,0,0.1571658740401798
30.0,226400.0,True,False,False,False,1,1.59488257773047,1.4499088101140836,1.6859418732566078,0,0.2420276639151867
37.0,108300.0,True,False,False,False,0,1.4770487243883548,1.1969481893889715,1.5910059710761615,0,0.27951269913055005
27.0,116200.0,False,True,False,False,0,1.850652488880212,1.2411410732893824,1.6277284785860326,0,0.18129292649581644
11.0,92700.0,False,True,False,False,3,1.882451064752842,1.4505509481878898,2.0483407919582133,0,0.15843842675718084
33.0,135100.0,False,True,False,False,1,1.9063068649043622,1.535797922505595,1.9068036081358772,0,0.16991010259819392
11.0,500000.0,True,False,False,False,1,2.0639331367224463,1.0877544186960606,2.695830113341714,1,0.18342019929636258
46.0,218800.0,False,False,True,False,0,1.6727206252941114,1.0431061825332408,1.795828499606797,0,0.2298044862662385
15.0,93400.0,False,True,False,False,4,1.9501118359090133,1.4148306683848249,1.7233107670991905,0,0.18179767657591347
44.0,102800.0,False,False,True,False,0,1.686304707304667,1.424364481101204,1.5206906325745548,0,0.21466350979028653
31.0,223800.0,True,False,False,False,1,1.8173550164170187,1.3217558399823195,2.0893539671391252,0,0.18178261848934427
17.0,248100.0,True,False,False,False,1,1.8435264246861387,1.2462151095242366,2.091650066335189,0,0.18187607996729205
31.0,359700.0,True,False,False,False,1,1.9516849485491972,1.2442324786116363,2.4770748878465505,0,0.15050069018287565
9.0,125000.0,False,False,False,True,1,1.8797945027579814,1.3222353413101355,1.9429359227725447,0,0.18005140825941549
33.0,202800.0,False,False,False,True,0,1.5666179152511723,1.8713500531260392,1.7088007490635062,0,0.28352653070449413
15.0,95300.0,False,False,False,True,1,1.6386206791911602,1.4242877575591053,1.5843295111813072,0,0.24948225481124997
19.0,151400.0,False,True,False,False,4,2.0909818384187018,1.343424139461449,2.293643389893032,0,0.13739476609881934
48.0,58200.0,False,True,False,False,2,1.9050881545350582,1.4945079457601234,1.353994091567611,0,0.18630959797191016
34.0,451700.0,False,False,True,False,0,2.1063744240394238,1.2929936552226968,2.5351725779520415,0,0.13253567413142167
35.0,221000.0,True,False,False,False,1,1.7894092918831013,1.3988907488055762,2.2468422285509946,0,0.18608095971786034
32.0,155200.0,True,False,False,False,1,1.5465756897172032,1.6464912249811512,1.5149257407543117,0,0.2576661765115153
23.0,130600.0,False,False,False,True,2,1.8438933887845148,1.3701090366988733,2.0507071950914884,0,0.18375730722005884
43.0,97200.0,False,True,False,False,4,1.8549383708495866,1.583004655365945,1.695582495781317,0,0.1814250977469175
45.0,153800.0,False,True,False,False,4,2.0979851193920047,1.2580963144707304,2.2774986278810356,0,0.1309101591446484
15.0,417500.0,False,False,False,True,1,2.019557334176645,1.288554595692377,2.258760722166029,0,0.15872937477713453
33.0,152700.0,False,True,False,False,1,1.9231791497963662,1.7453722733569383,1.5930787802240038,0,0.17928534709092495
43.0,500000.0,False,False,False,True,1,1.6003351187599384,1.03973909875779,2.2018628476814808,1,0.22150554930997138
28.0,51700.0,False,True,False,False,2,1.7629239195881676,1.4875768052943381,1.199874993488905,0,0.2124931359727173
38.0,89100.0,False,False,False,True,3,1.5827331416754618,1.5560086257784005,1.4756693396557374,0,0.2306264018565544
4.0,212700.0,True,False,False,False,3,1.911618334435023,1.197267203637657,1.7926237753639216,0,0.16059179463597262
5.0,500000.0,False,False,True,False,0,2.1047800448142184,1.5145691363005929,3.023491359339398,1,0.12699969076130743
45.0,136600.0,True,False,False,False,1,1.7652928960398917,1.6034498705894777,1.9252792005317048,0,0.20416646914029302
43.0,93200.0,False,True,False,False,4,1.9562089012558879,1.5740359853831845,1.5988120589988055,0,0.17473517582938095
52.0,162500.0,False,True,False,False,2,1.8612855318766652,1.1514155535872599,2.095924616965028,0,0.16190509361820976
30.0,290600.0,False,False,False,True,1,1.6191467265610613,1.0149213353157822,1.5259095648169978,0,0.23154192101304147
52.0,313400.0,False,False,True,False,0,1.9719156596280327,1.3250291653272885,2.2204954402114856,0,0.13898369857263826
47.0,226300.0,False,False,True,False,0,1.778772273701244,1.5367515926117972,1.8647519942340858,0,0.19073227922881747
12.0,227700.0,False,True,False,False,0,1.942321091815496,1.2567853202873154,2.222048604328897,0,0.16902969260338827
28.0,75000.0,False,True,False,False,0,1.442129148029331,1.3664917338237108,1.0392785959500945,0,0.3106173827892188
17.0,175000.0,False,True,False,False,0,1.7152915800151265,1.2521221482235185,1.8130637054444612,0,0.2007601249023825
11.0,281300.0,False,False,False,True,1,1.9284590527579306,1.2722549819950837,2.0196781921880524,0,0.17130562741789487
20.0,227300.0,True,False,False,False,0,1.6483912305860748,1.1992945496381944,2.075596299861801,0,0.21344673609996292
37.0,174500.0,True,False,False,False,0,1.7094663185536223,1.5117549776753083,1.8108837621448817,0,0.21467870661826183
30.0,229500.0,True,False,False,False,1,2.0004571784115632,1.3980453776554096,2.298151431041915,0,0.1463008463713442
36.0,156200.0,True,False,False,False,1,1.791759469228055,1.6405688310292736,2.2119900542271886,0,0.1954107489039687
20.0,62000.0,False,True,False,False,1,1.7705210290370035,1.4656679486614028,1.515552704461313,0,0.1969332845469002
35.0,79000.0,False,True,False,False,2,1.9496624986738638,1.4458864583221362,1.7872884490199112,0,0.1655226621955986
16.0,138000.0,False,False,False,True,3,1.7201080480855395,1.2295423791754398,1.845616428188696,0,0.19255493028835044
14.0,170700.0,False,True,False,False,4,1.972841758801354,1.2858756133728433,1.8708286933869707,0,0.15679268929009696
44.0,150800.0,False,False,True,False,0,1.9058198947614273,1.3028072168527907,2.0131070513015445,0,0.17199900668521514
22.0,150800.0,False,True,False,False,0,2.0612625954997537,1.4336829833640343,2.2679285703037477,0,0.14324383356012765
15.0,173300.0,True,False,False,False,1,1.8014466768064514,1.2950406624702455,1.9685019685029528,0,0.19282427899310384
4.0,286300.0,False,True,False,False,1,2.0841717160552373,1.4909649836837793,2.604092932289476,0,0.13242838374990146
52.0,85000.0,False,False,True,False,0,2.0763881041929455,1.4682114835877773,1.3607350954539241,0,0.17442331476971445
23.0,121600.0,False,True,False,False,4,1.8209586239203173,1.1784650447787233,1.8742465152695362,0,0.1685569348626326
14.0,87000.0,False,True,False,False,3,1.9431256014851301,1.4561789679016357,1.8825780196315902,0,0.16225445189036594
27.0,251200.0,False,True,False,False,1,1.693710097728622,1.204558799068752,1.816865432551349,0,0.2159883597963551
26.0,291700.0,False,True,False,False,0,2.1061646118205894,1.3765245695240855,2.4959166652755056,0,0.12570639979203072
52.0,404700.0,False,False,True,False,0,1.792576129134611,1.3418147461112704,2.0458738964071075,0,0.1698378204261212
17.0,158500.0,True,False,False,False,1,1.7290407848074698,1.2667166832692331,2.2204954402114856,0,0.18951636060782912
52.0,231600.0,True,False,False,False,0,1.6364665848220197,1.8713500531260392,1.7795224078386875,0,0.22358495498502698
19.0,207100.0,True,False,False,False,1,1.6486586255873816,1.5803708811452888,1.7677669529663689,0,0.22545747444460693
30.0,188600.0,True,False,False,False,1,1.6914114953937731,1.212479235403736,1.692069738515526,0,0.21195749699678096
5.0,171900.0,True,False,False,False,1,1.907195636874623,1.8713500531260392,2.03100960115899,0,0.1876421821335592
20.0,241000.0,True,False,False,False,0,1.9785982556118293,1.4587334663500886,2.460447113839271,0,0.14362735533141008
33.0,200000.0,False,True,False,False,2,2.432384432603609,1.3516088031320006,1.9039432764659772,0,0.18578776477044087
9.0,399200.0,False,False,False,True,3,2.1673005200085647,1.4527231068674125,2.8308479295080478,0,0.12629428277036406
14.0,237700.0,False,True,False,False,3,2.088905606124773,1.451005758046638,2.5154919995897425,0,0.14337011500268532
36.0,184000.0,True,False,False,False,1,1.8574170708018618,1.6074816027133396,2.023610634484806,0,0.16663694484575736
16.0,390800.0,True,False,False,False,1,2.1085093321545116,1.5184202721356783,2.7153452819116763,0,0.12456272264176221
11.0,229300.0,False,True,False,False,0,2.0558770947525704,1.3651600490459168,2.7728865826066524,0,0.13157635778871926
11.0,137000.0,False,True,False,False,1,1.8757338943306232,1.338682747469903,2.197293790097264,0,0.17087417095360377
31.0,275900.0,True,False,False,False,0,1.6437420676178705,1.0426375403836026,1.5345031769273076,0,0.22250025762846798
35.0,168800.0,True,False,False,False,1,1.9424197441155449,1.5255259401837578,2.2189862550272816,0,0.1518155941194115
33.0,194000.0,True,False,False,False,1,1.7397874527511341,1.3110169846974666,2.1321585306913744,0,0.1964371477012356
34.0,104100.0,True,False,False,False,1,1.7543552870011716,1.6363453653540248,1.6374370216896894,0,0.19118245108721368
31.0,155200.0,True,False,False,False,1,1.5872670345399458,1.8713500531260392,1.806626690824643,0,0.23215491893366247
6.0,171300.0,True,False,False,False,1,1.5370299362161197,1.1646775831583518,1.5988746042138515,0,0.2743603121608987
35.0,182800.0,True,False,False,False,1,1.7622152229213293,1.5106865930759328,1.8847015678881365,0,0.20247901421893486
19.0,94200.0,False,True,False,False,2,1.94513133281657,1.2777498536887106,1.592388143638353,0,0.17242425483776003
40.0,500000.0,True,False,False,False,1,2.1249334661473993,1.2678462107066966,3.044995894906921,1,0.12125090799301061
19.0,275000.0,True,False,False,False,1,2.09848973665053,1.4722367909206155,2.534127068637246,0,0.13554549199622387
29.0,90600.0,False,True,False,False,1,1.8903402979005026,1.6532515664712504,1.8070971196922427,0,0.17761728559765175
30.0,364700.0,True,False,False,False,1,2.07368830855105,1.3025713790698474,2.6329451190634416,0,0.13100998103786035
52.0,446000.0,True,False,False,False,1,1.8844573698416498,1.1648050699017074,2.125841010047553,0,0.17378382996008007
18.0,101000.0,True,False,False,False,2,1.9601329527146154,1.3341449022964798,1.5147937153289222,0,0.2042183710234222
52.0,441700.0,False,False,True,False,0,1.7644285755110836,1.2548616051522892,1.8602419197512994,0,0.1872486086411466
31.0,500000.0,False,False,True,False,0,1.9309487688412912,1.2136966835718739,2.225286498408688,1,0.15937577210085488
